id,type,type-id,score,name,address,coordinates,area,life-span,disambiguation,aliases
fa8abb2c-4ca0-4838-b374-9c3c88921c77,Concert hall / Theatre,e3e38e27-d866-4877-920d-916a124e7111,100,NHKホール,〒150-8001 東京都渋谷区神南2丁目2番1号,"{'latitude': '35.66635', 'longitude': '139.69738'}","{'id': 'b9e52f15-3d48-44ef-b59c-c147d826d49c', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Jinnan', 'sort-name': 'Jinnan', 'life-span': {'ended': None}}","{'begin': '1973-06-20', 'ended': None}",,"[{'sort-name': 'ＮＨＫホール', 'type-id': '0a438b9c-1850-32de-b4bb-7f58f5048ea3', 'name': 'ＮＨＫホール', 'locale': None, 'type': 'Search hint', 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': 'NHK Hall', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'NHK Hall', 'locale': 'en', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}, {'sort-name': 'エヌエイチケイホール', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'NHKホール', 'locale': 'ja', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}]"
478c11fe-b441-4cb8-913e-c561dee7ce93,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Grindstone Studios,,,"{'id': '6e2d2d30-dbc9-4d27-99f7-df571dbd0646', 'type': 'Subdivision', 'type-id': 'fd3d44c5-80a1-3842-9745-2c4972d35afa', 'name': 'Suffolk', 'sort-name': 'Suffolk', 'life-span': {'ended': None}}",{'ended': None},,
0018316d-f644-4674-a83a-71cf61261b2d,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,Glen Echo Park,7300 MacArthur Blvd.,"{'latitude': '38.965945', 'longitude': '-77.138459'}","{'id': '68e9397b-950c-48ee-903a-537316e2ec15', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Glen Echo', 'sort-name': 'Glen Echo', 'life-span': {'ended': None}}","{'begin': '1891', 'ended': None}",,
1e5ec994-f29c-455f-8be8-a1295a7135de,Indoor arena,a77c11f6-82fa-3cc0-9041-ac60e5f6e024,100,さいたまスーパーアリーナ,〒330-0081 埼玉県さいたま市中央区新都心8,"{'latitude': '35.89489', 'longitude': '139.63083'}","{'id': '29e6da50-1ef6-49b6-ac52-b661094581e9', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Saitama New Urban Center', 'sort-name': 'Saitama New Urban Center', 'life-span': {'ended': None}}","{'begin': '2000-03', 'ended': None}",,"[{'sort-name': 'Saitama Super Arena', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'Saitama Super Arena', 'locale': 'en', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}, {'sort-name': 'さいたまスーパーアリーナ', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'さいたまスーパーアリーナ', 'locale': 'ja', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}]"
b373028b-0c65-4fc3-abe1-e46df937e758,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,The Barn,Cheshire,,"{'id': '9f83d920-5da2-4e23-8dd9-2c10a0fd7ec3', 'type': 'Subdivision', 'type-id': 'fd3d44c5-80a1-3842-9745-2c4972d35afa', 'name': 'Cheshire West and Chester', 'sort-name': 'Cheshire West and Chester', 'life-span': {'ended': None}}",{'ended': None},,
2c5f3ae7-d718-49f9-a0a2-f69ca962a18a,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,On-One Studios,,,"{'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'New York', 'sort-name': 'New York', 'life-span': {'ended': None}}",{'ended': None},,
b40a4f68-5d3f-4b0b-a1fa-bae563079ba2,Concert hall / Theatre,e3e38e27-d866-4877-920d-916a124e7111,100,Tartu Ülikooli aula,"Ülikooli 18, 51005","{'latitude': '58.38112', 'longitude': '26.720335'}","{'id': 'c38d8161-bec9-4f25-9846-9fe262f864cf', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Tartu', 'sort-name': 'Tartu', 'life-span': {'ended': None}}",{'ended': None},,
9a75d0a6-1ce4-4046-9c70-6efa96b99b30,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Getto House Studio,,,"{'id': '29a709d8-0320-493e-8d0c-f2c386662b7f', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Chicago', 'sort-name': 'Chicago', 'life-span': {'ended': None}}",{'ended': None},,
9442b1ce-3fe3-445d-bb3d-8ced18ec20eb,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Yakuda Audio,,,"{'id': 'ff57ab21-19bc-48c9-8400-0c16d2eea3b6', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Verneuil-sur-Seine', 'sort-name': 'Verneuil-sur-Seine', 'life-span': {'ended': None}}",{'ended': None},audio processing for radio and television,
e7710ecf-b548-49c7-8b8b-4912919f3ae1,Indoor arena,a77c11f6-82fa-3cc0-9041-ac60e5f6e024,100,Sydney Entertainment Centre,"35 Harbour Street, Sydney, New South Wales","{'latitude': '-33.87821', 'longitude': '151.203268'}","{'id': '3f179da4-83c6-4a28-a627-e46b4a8ff1ed', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Sydney', 'sort-name': 'Sydney', 'life-span': {'ended': None}}","{'begin': '1983-05-01', 'end': '2015-12-20', 'ended': True}",,"[{'sort-name': 'Sydney Entertainment Centre', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'Sydney Entertainment Centre', 'locale': 'en', 'type': 'Place name', 'primary': None, 'begin-date': None, 'end-date': '2014-01-20'}, {'sort-name': 'Qantas Credit Union Arena', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'Qantas Credit Union Arena', 'locale': 'en', 'type': 'Place name', 'primary': True, 'begin-date': '2014-01-20', 'end-date': None}]"
8846d4c1-b5d5-4827-ac70-e9a355648a1f,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Novasonic Studio,"Carl-Zeiss-Straße 31, 72770 Reutlingen, Germany",,"{'id': '1a49363b-ee81-4d1b-ad9b-d3a93ca8c7a3', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Reutlingen', 'sort-name': 'Reutlingen', 'life-span': {'ended': None}}",{'ended': None},,
1db907f6-7904-4f34-9fd4-6c36c422f706,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Little Big Room Studios,,,"{'id': 'd09d33d6-4837-4897-ac9a-6ab459c1856a', 'type': 'Municipality', 'type-id': '17246454-5ac4-36a1-b81a-4753eb2dab20', 'name': 'Haninge municipality', 'sort-name': 'Haninge municipality', 'life-span': {'ended': None}}",{'ended': None},,
d514ab47-2dae-432e-8712-01d14f47ecca,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,The Torture Chamber,,,,{'ended': None},,
750b0424-7feb-4ff0-b68c-b12e3f4b31e4,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,The Lowry,"Pier 8, Salford Quays, M50 3AZ","{'latitude': '53.470832', 'longitude': '-2.295212'}","{'id': 'f61848ab-0ba0-4534-8b71-d9c7c03e854c', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Salford', 'sort-name': 'Salford', 'life-span': {'ended': None}}","{'begin': '2000-10-12', 'ended': None}",,
6f1e52af-5f6d-487c-ac06-b1be32c9a8c9,Educational institution,882d46c9-625c-4061-891c-22dd412744db,100,Schola Cantorum de Paris,"269 rue Saint-Jacques, 75005 Paris","{'latitude': '48.841667', 'longitude': '2.341389'}","{'id': 'dc10c22b-e510-4006-8b7f-fecb4f36436e', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Paris', 'sort-name': 'Paris', 'life-span': {'ended': None}}","{'begin': '1900-11-02', 'ended': None}",,
a01df26a-2df0-4737-a3ac-eb68ad06ad58,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,Det Andre Teatret,"Ivan Bjørndalsgate 9, 0472","{'latitude': '59.938613', 'longitude': '10.765517'}","{'id': 'f80d529e-f242-46ef-a090-d193ed23075f', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Oslo', 'sort-name': 'Oslo', 'life-span': {'begin': '1925-01-01', 'ended': None}}","{'begin': '2011', 'ended': None}",,
1aa38521-2aa9-4630-a14f-e5113887a356,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,Tjili Pop,"Rantzausgade 28, 2200 København","{'latitude': '55.686349', 'longitude': '12.550143'}","{'id': 'e0e3c82a-aea8-48d3-beda-9e587db0b969', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Copenhagen', 'sort-name': 'Copenhagen', 'life-span': {'ended': None}}",{'ended': None},,
a4dfaac6-4bb5-4a6f-ab3a-21068f3a4514,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,京都劇場,,"{'latitude': '34.985925', 'longitude': '135.760164'}","{'id': '51dc37b5-ea3e-4960-9b3c-e5c368389b86', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Kyoto', 'sort-name': 'Kyoto', 'life-span': {'ended': None}}",{'ended': None},Kyoto-Gekijo,"[{'sort-name': 'Kyoto Gekijo', 'type-id': '0a438b9c-1850-32de-b4bb-7f58f5048ea3', 'name': 'Kyoto Gekijo', 'locale': None, 'type': 'Search hint', 'primary': None, 'begin-date': None, 'end-date': None}]"
eedcd42a-c06f-4106-a79f-291774b76b3e,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,The Motor Museum,"1 Hesketh Street, Aigburth, Liverpool, L17 8XJ","{'latitude': '53.3809', 'longitude': '-2.9454'}","{'id': 'c249c30e-88ab-4b2f-a745-96a25bd7afee', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Liverpool', 'sort-name': 'Liverpool', 'life-span': {'ended': None}}",{'ended': None},,"[{'sort-name': 'Engine Room, The', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'The Engine Room', 'locale': None, 'type': 'Place name', 'primary': None, 'begin-date': None, 'end-date': None}]"
7c01633c-a21e-413f-80f3-7bcd2627bb50,,,100,東京都立産業貿易センター,,,"{'id': '8dc97297-ac95-4d33-82bc-e07fab26fb5f', 'type': 'Subdivision', 'type-id': 'fd3d44c5-80a1-3842-9745-2c4972d35afa', 'name': 'Tokyo', 'sort-name': 'Tokyo', 'life-span': {'ended': None}}",{'ended': None},,"[{'sort-name': '都産貿', 'type-id': '0a438b9c-1850-32de-b4bb-7f58f5048ea3', 'name': '都産貿', 'locale': None, 'type': 'Search hint', 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': '都立貿易センター', 'type-id': '0a438b9c-1850-32de-b4bb-7f58f5048ea3', 'name': '都立貿易センター', 'locale': None, 'type': 'Search hint', 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': 'Tokyo Metropolitan Industrial Trade Center', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'Tokyo Metropolitan Industrial Trade Center', 'locale': 'en', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}, {'sort-name': 'とうきょうとりつさんぎょうぼうえきせんたー', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': '東京都立産業貿易センター', 'locale': 'ja', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}]"
dd951fd7-18f3-41cd-a83b-33977ac83abd,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Apollo Studio,,,"{'id': 'c9ac1239-e832-41bc-9930-e252a1fd1105', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Berlin', 'sort-name': 'Berlin', 'life-span': {'ended': None}}",{'ended': None},,
2d10278c-8245-470f-b398-dceb7a0558d9,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Sync Sound,,,"{'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'New York', 'sort-name': 'New York', 'life-span': {'ended': None}}",{'ended': None},,
4f0bf52c-468e-4165-940d-79368d8fc791,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,Rainbow Music Hall,"6360 E Evans Ave, Denver, CO 80222","{'latitude': '39.678072', 'longitude': '-104.915979'}","{'id': 'fc1aee9a-f1a8-45dc-8820-af6b5d7f7450', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Denver', 'sort-name': 'Denver', 'life-span': {'ended': None}}","{'begin': '1979-01-26', 'end': '1989', 'ended': True}",,
29621ec9-667f-4521-b0bd-dbc24f8efab1,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Berry Street Studio,,,"{'id': 'e3b25e1c-0adf-4773-820e-533b4f245d01', 'type': 'Subdivision', 'type-id': 'fd3d44c5-80a1-3842-9745-2c4972d35afa', 'name': 'Islington', 'sort-name': 'Islington', 'life-span': {'ended': None}}","{'begin': '1970', 'ended': None}",,"[{'sort-name': 'Berry St. Studio', 'name': 'Berry St. Studio', 'locale': None, 'type': None, 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': 'Berry Street Studios', 'name': 'Berry Street Studios', 'locale': None, 'type': None, 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': 'Berry St. Studios', 'name': 'Berry St. Studios', 'locale': None, 'type': None, 'primary': None, 'begin-date': None, 'end-date': None}]"
fe5a39f5-3b70-41bc-81db-f9cfa040a2e7,Other,a0df5ead-0bd6-33d8-8444-855a9f3e9970,100,Keila noortekeskus,"Paldiski maantee 28f, 76606","{'latitude': '59.312986', 'longitude': '24.416306'}","{'id': '093315f1-2845-44f7-b8f9-16bdce6c82f1', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Keila', 'sort-name': 'Keila', 'life-span': {'ended': None}}",{'ended': None},,
349430fa-909c-45b2-b891-a8668c5fa30a,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,Roseland Ballroom,"1658 Broadway, New York, NY 10019","{'latitude': '40.762158', 'longitude': '-73.983312'}","{'id': '8e9ea1bf-6559-4a58-b0a4-6d904febb30e', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Theater District', 'sort-name': 'Theater District', 'life-span': {'ended': None}}","{'begin': '1919', 'end': '1956', 'ended': True}","2nd location, 1919–1956","[{'sort-name': 'Roseland Dance City', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'Roseland Dance City', 'locale': None, 'type': 'Place name', 'primary': None, 'begin-date': None, 'end-date': None}]"
125b77b6-6b55-44de-86b2-5b0a5d2999fa,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Herrensitz-Studio Berlin,,,"{'id': 'c9ac1239-e832-41bc-9930-e252a1fd1105', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Berlin', 'sort-name': 'Berlin', 'life-span': {'ended': None}}",{'ended': None},,
f9b70129-31e4-4464-a31c-108a2990683c,Other,a0df5ead-0bd6-33d8-8444-855a9f3e9970,100,Memorial Union,"800 Langdon Street, Madison, WI","{'latitude': '43.07631', 'longitude': '-89.39989'}","{'id': '188ae04a-63e2-423a-bc3d-f725f1214a69', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Madison', 'sort-name': 'Madison', 'life-span': {'ended': None}}","{'begin': '1928-10-05', 'ended': None}",,
cf1b776e-8394-4636-8804-98e25c176f64,,,100,The Universe,,,,{'ended': None},,
b8113131-b7ea-4af4-b7ec-d2c18926edd9,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,File Management Is Not Rock and Roll Studios,,,"{'id': '489ce91b-6658-3307-9877-795b68554c98', 'type': 'Country', 'type-id': '06dd0ae4-8c74-30bb-b43d-95dcedf961de', 'name': 'United States', 'sort-name': 'United States', 'life-span': {'ended': None}}",{'ended': None},,
ca9e1cc7-bbca-4c17-90cb-252b73a0a2cb,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Becker Mastering,,,"{'id': '56e1c305-859d-4fbb-8a7c-6e45e1b8ebf1', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Pasadena', 'sort-name': 'Pasadena', 'life-span': {'ended': None}}",{'ended': None},,"[{'sort-name': 'Bernie Becker Mastering', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'Bernie Becker Mastering', 'locale': None, 'type': 'Place name', 'primary': None, 'begin-date': None, 'end-date': None}]"
3c16dea3-2773-4f35-b8c7-eeff45256929,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,Horsens Ny Teater,"Teatertorvet, DK-8700 Horsens","{'latitude': '55.862868', 'longitude': '9.847638'}","{'id': 'cfe4b9df-6043-4f56-88e4-285b82f1e4ce', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Horsens', 'sort-name': 'Horsens', 'life-span': {'ended': None}}","{'begin': '1991-11-30', 'ended': None}",,
f928e63b-8a06-4360-82e2-4afb84f4e975,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Hanssonic Studios,,,"{'id': '1127ddc2-eab3-4662-8718-6adbdeea3b10', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Stockholm', 'sort-name': 'Stockholm', 'life-span': {'ended': None}}",{'ended': None},,
437156a9-acba-4dae-8635-c2b04b835d89,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,KYOTO MUSE,〒600-8006 京都府京都市下京区四条通柳馬場西入 ミューズ389京都,"{'latitude': '35.003902', 'longitude': '135.763681'}","{'id': '2961d6e4-03ec-4e35-8190-f25ef66fa90c', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Shimogyō-ku', 'sort-name': 'Shimogyō-ku', 'life-span': {'ended': None}}",{'ended': None},,"[{'sort-name': 'Kyoto Muse', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'キョウトミューズ', 'locale': 'ja', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}]"
ddf74d4b-21de-46ef-af97-aff2d1ff17b6,Religious building,a120ca4a-69e9-3c0e-bc09-21cae26eb621,100,Karunan kirkko,"Karunankirkkotie 73, FI-21590 Karuna, Finland","{'latitude': '60.268889', 'longitude': '22.544722'}","{'id': '34492106-bc6f-4ce0-853d-437f6af4905c', 'type': 'Municipality', 'type-id': '17246454-5ac4-36a1-b81a-4753eb2dab20', 'name': 'Sauvo', 'sort-name': 'Sauvo', 'life-span': {'ended': None}}","{'begin': '1910', 'ended': None}",,
cfda5b34-58cd-4091-80fd-fc651a279f10,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Solid Studio,"Mlynské nivy 1711/73, 821 05 Bratislava - Ružinov",,"{'id': 'ed091849-62dd-4d10-9d40-50594afb1b15', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Bratislava', 'sort-name': 'Bratislava', 'life-span': {'ended': None}}",{'ended': None},,
c1fa7332-dcb9-46ca-b4bf-e5f9ebca7073,Venue,cd92781a-a73f-30e8-a430-55d7521338db,100,LiveHouse浜松窓枠,〒430-0928 静岡県浜松市中区板屋町100-10,"{'latitude': '34.708448', 'longitude': '137.733635'}","{'id': 'a13d80c4-2c35-416d-8fbe-277c245e625b', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Naka-ku', 'sort-name': 'Naka-ku', 'life-span': {'ended': None}}",{'ended': None},,"[{'sort-name': 'ライブハウスはままつまどわく', 'type-id': 'fb68f9a2-622c-319b-83b0-bbff4127cdc5', 'name': 'LiveHouse浜松窓枠', 'locale': 'ja', 'type': 'Place name', 'primary': True, 'begin-date': None, 'end-date': None}]"
e7905b59-a538-404d-b59f-8a162ec804f2,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Studio Blanc,,,,{'ended': None},,
24212f0e-e17a-482c-811a-366968bf3e5c,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Sound on Sound Recording Studios,"322 W 45th St, New York, NY 10036-3802","{'latitude': '40.759522', 'longitude': '-73.989586'}","{'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'New York', 'sort-name': 'New York', 'life-span': {'ended': None}}",{'ended': None},New York,"[{'sort-name': 'Sound on Sound Studios', 'name': 'Sound on Sound Studios', 'locale': None, 'type': None, 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': 'Sound & Sound Studio', 'type-id': '0a438b9c-1850-32de-b4bb-7f58f5048ea3', 'name': 'Sound & Sound Studio', 'locale': None, 'type': 'Search hint', 'primary': None, 'begin-date': None, 'end-date': None}, {'sort-name': 'Sound on Sound Recording, Inc.', 'name': 'Sound on Sound Recording, Inc.', 'locale': None, 'type': None, 'primary': None, 'begin-date': None, 'end-date': None}]"
9cf360e7-4520-4cfa-be30-6c70a3f85089,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Sound Stage Studio,,,"{'id': '96bbe327-f9cd-42e0-a689-eb9febe1693f', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Hollywood', 'sort-name': 'Hollywood', 'life-span': {'ended': None}}",{'ended': None},,
31f169f1-1d61-4b2a-a565-cd80963b42ce,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Soundtrack Studios,"Lakkapolku 2, FI-06100 Porvoo, Finland","{'latitude': '60.411667', 'longitude': '25.648167'}","{'id': '78989845-e609-4032-9889-e61738c1a0ff', 'type': 'City', 'type-id': '6fd8f29a-3d0a-32fc-980d-ea697b69da78', 'name': 'Porvoo', 'sort-name': 'Porvoo', 'life-span': {'ended': None}}","{'begin': '2010', 'ended': None}",Porvoo,
9dcbf498-0a7e-4e7c-aff4-d19ea808e1c4,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Studio Dedé Air,〒171-0031 東京都豊島区目白5-8-1,"{'latitude': '35.72322', 'longitude': '139.692386'}","{'id': '5a32cfa6-fd6b-4526-a747-1670088f87b4', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Mejiro', 'sort-name': 'Mejiro', 'life-span': {'ended': None}}",{'ended': None},,
910a62ba-c71f-4dd9-a61f-80a15430daf5,Religious building,a120ca4a-69e9-3c0e-bc09-21cae26eb621,100,University of Alberta: Augustana Faith and Life Centre: Chapel,"The University of Alberta Augustana Campus, 4901 46 Ave, Camrose, AB T4V 2R3, Canada","{'latitude': '53.011775', 'longitude': '-112.82321'}","{'id': '11e1b699-4e38-49b0-bb24-5092e0f8f4ad', 'type': 'Subdivision', 'type-id': 'fd3d44c5-80a1-3842-9745-2c4972d35afa', 'name': 'Alberta', 'sort-name': 'Alberta', 'life-span': {'ended': None}}",{'ended': None},,
5be79d2b-cea4-4d49-97bc-b02e271d8c7d,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Nasoundra Palace Studio,〒155-0033 東京都世田谷区代田2丁目1番4号,"{'latitude': '35.654796', 'longitude': '139.664429'}","{'id': '3bdf0bf9-d910-4587-9f25-23b577c6ea25', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Daita', 'sort-name': 'Daita', 'life-span': {'ended': None}}",{'ended': None},,
e0be50db-1210-4e36-a53b-5a5ea9522b65,Studio,05fa6a09-ff92-3d34-bdbb-5141d3c24f38,100,Avalon Studios,,,"{'id': '431a085b-9f4c-4fbb-82de-2ca7ce735da8', 'type': 'District', 'type-id': '84039871-5e47-38ca-a66a-45e512c8290f', 'name': 'Queens', 'sort-name': 'Queens', 'life-span': {'ended': None}}",{'ended': None},,
